oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
99000000000;21.02.2020;61,84;126,7;79,44;34,05;52,36;42,11;35,36;162,92;36,71;64,22;50,6;131,4;30,49;320,28;195,97;0;344,11;174,83;268,18;0;212,32;384,57;238,12;705,71;75,13;558,9;5,38;148,25;80,65;20,52;28,03;81,65;5 919,80;5 025,94;6 160,48;2 901,84;538,64;6 159,92;1 353,74;969,78;1 822,33;3 430,90;1 692,47;1 451,52;1 509,85;1 115,06;3 670,20;9 101,72;915,09;1 301,52;0;166,33;3 714,92;1 036,89;0;519,76;495,03;571,83;279,17;6 813,39;800,29;35 434,00;30,52;1 845,80;348,71;3 848,72;2 044,60;44,72;46,68;47,17;53;36 159,87;28 191,06;2 868,09;59,43
99000000000;22.02.2020;63,49;128,13;77,36;34,57;52,67;45,21;35;147,54;36,94;63,69;47,24;108,8;29,86;346,57;199,05;0;285,66;180,83;272,43;0;208,04;376,97;237,58;725,52;76,21;571,2;5,41;124,53;80,08;23,02;34,35;86,39;5 715,95;4 864,96;5 854,02;2 808,08;594,84;4 959,47;1 947,23;1 016,25;2 097,36;3 789,96;2 480,14;1 678,60;1 927,40;1 328,63;5 003,30;7 343,54;768,4;1 074,82;0;164,3;3 911,46;1 126,30;0;445,68;401,34;502,43;316,09;5 539,85;774,85;40 025,00;35,37;1 989,59;444,01;4 307,09;2 261,46;44,73;46,68;47,19;52,99;34 876,62;27 916,02;2 329,11;26,03
99000000000;23.02.2020;63,2;127,03;76,16;32,83;50,83;46,22;34,67;147,01;36,61;64,86;45,46;115;32,23;375,27;194,54;0;0;180,04;285,25;0;219,17;374,92;237,54;717,37;75,21;562,96;5,13;0;79,81;20,38;25,81;79,29;5 888,29;5 020,15;6 057,48;2 018,15;449,38;3 957,67;1 549,89;699,87;1 116,70;3 374,06;1 642,86;1 188,11;851,22;867,79;3 756,50;3 095,86;552,31;762,56;0;0;2 459,52;561,28;0;329,8;273,44;321,14;200,35;4 753,06;552,34;31 714,00;0;1 294,00;367,31;2 834,25;1 733,30;44,71;46,68;47,22;0;24 433,20;19 979,55;2 133,36;0
99000000000;24.02.2020;68,03;124,61;77,79;34,88;57,98;50,11;35,46;187,26;50,54;60,25;51,03;114,3;36,71;305,96;200,83;0;0;172,59;272,96;0;206,54;375,51;236,31;645,17;74,13;564,6;5,12;0;77,34;20,22;26,94;78,82;5 906,67;5 033,25;6 072,14;1 890,61;339,91;4 267,19;1 663,75;550,39;1 139,20;2 911,10;635,81;1 161,66;1 007,57;718,4;3 019,90;2 152,33;495,39;833,32;0;0;2 122,45;473,01;0;261,11;340,17;455,29;298,65;6 577,41;446,8;31 362,00;0;1 410,76;442,01;2 283,23;1 598,28;45,46;46,68;47,22;0;32 946,83;22 142,90;2 270,90;0
99000000000;25.02.2020;71,59;111,81;79,08;42,67;52,23;46,05;35,15;179,81;38,21;62,12;51,78;129,8;37,02;305,8;193,29;0;0;169,57;271,83;0;211,6;376,3;228,95;675,73;75,7;562,51;5,01;0;77,52;20,29;26,96;78,94;5 986,44;5 090,39;6 226,67;2 099,67;373,73;4 891,59;1 677,49;643,68;1 442,59;2 865,26;759,57;1 088,39;1 134,38;877,95;2 505,30;2 357,22;655,41;1 070,08;0;0;2 285,13;442,31;0;275,82;466,13;471,59;279,66;5 954,52;449,57;32 282,00;0;1 544,97;489,33;2 516,80;1 843,68;44,86;46,67;47,15;52,99;28 806,49;21 011,08;2 005,95;60,48
99000000000;26.02.2020;66,49;115,28;77,41;35,38;60,57;41,5;35,9;182,73;37,86;65;51,95;129,3;34,86;317,91;203,51;0;0;171,56;265,84;0;204,04;370,67;234,33;718,03;75,61;558,39;4,83;141,46;77,15;20,24;31,7;82,66;5 976,58;5 083,31;6 238,71;2 064,00;355,15;4 703,14;1 824,55;587,73;1 539,10;2 297,25;763,11;1 067,95;1 100,20;737,88;2 696,30;2 512,70;663,97;978,91;0;0;2 470,91;558,75;0;317,5;495,08;554,14;226,85;5 812,71;484,33;34 613,00;26;1 518,91;355,79;2 808,89;1 867,00;44,73;46,68;47,24;52,99;29 078,63;22 355,03;1 730,27;81,17
99000000000;27.02.2020;64,65;117,39;78,09;36,1;57,11;52,05;35,93;176,9;37,78;62,99;50,33;128,1;36,19;308,23;201,33;0;0;179,2;277,75;0;209,63;373,54;235,98;683,97;75,43;537,15;3,74;0;78,12;19,61;30,8;75,35;5 963,84;5 071,54;6 195,13;2 269,62;447,12;4 754,54;1 639,36;653,99;1 382,18;2 462,27;966,52;1 112,14;1 140,64;802,45;2 679,90;3 021,86;742,07;919,92;0;0;2 371,08;598,1;0;323,77;457,93;457,94;217,22;5 423,74;525,02;56 600,00;0;1 412,38;509,21;2 926,21;1 812,56;45,81;46,92;47,39;53;34 826,44;22 897,71;2 134,86;49,81
99000000000;28.02.2020;69,94;123,32;78,32;34,18;60,98;46,62;35,21;137,53;37,57;66,58;50,35;120,7;35,43;320,34;204,7;0;0;179;277,31;0;210,6;388,17;236,24;664,81;75,63;537,65;3,63;0;78,77;19,87;30,58;90,38;5 938,83;5 054,46;6 106,72;2 458,93;435,12;5 086,07;1 820,93;760,67;1 428,14;2 838,59;1 707,10;1 287,76;1 323,16;706,74;3 366,40;3 220,01;784,62;1 138,96;0;0;2 847,31;743,78;0;414,75;453,24;566,83;269,9;6 257,38;707,76;54 909,00;0;1 589,59;290,65;3 042,20;2 065,31;45,15;46,93;47,39;52,99;34 372,19;27 565,98;2 201,63;39,74
99000000000;29.02.2020;70,52;120,15;78,3;34,02;60,26;46,71;34,99;133,79;37,93;63,42;50,79;124,7;36,54;308,2;196,43;0;275,28;177,03;268,51;0;210,58;374,29;238,66;720,07;76,01;549,06;3,76;137,12;79,68;20,2;28,43;78,03;5 774,35;4 896,40;5 951,83;2 605,88;557,35;4 397,98;2 558,05;858,81;1 784,02;3 978,33;1 875,07;1 585,02;1 463,06;868,26;4 131,90;3 318,04;914,14;1 033,01;0;140,57;3 234,48;937,15;0;377,79;559,44;676,26;300,89;6 620,15;712,72;54 537,00;31,75;1 807,46;387,69;3 614,85;2 164,42;44,95;46,94;47,41;53;34 296,58;25 725,38;2 244,24;73,2
99000000000;01.03.2020;66,58;120,04;77,12;33,39;57,44;49,11;34,57;139,92;37,46;63,06;51,32;128,2;34,85;339,77;190,61;0;0;175,64;276,98;0;212,62;377,11;231,01;686,74;74,55;553,12;4,47;0;78,43;20,28;27,74;80;5 747,73;4 878,68;5 963,77;2 153,91;392,36;3 890,52;1 878,29;750,2;1 414,09;2 999,92;1 490,05;1 135,39;1 134,48;747,92;3 183,90;2 728,56;697,54;852,47;0;0;2 304,03;590,57;0;288,91;320,33;411,61;215,53;5 320,64;471,93;41 120,00;0;1 440,84;539,19;2 726,92;1 852,78;44,95;46,92;47,42;50,89;28 411,96;22 507,05;2 017,65;3,93
99000000000;02.03.2020;67,28;124,21;78,04;34,74;67,99;46,9;35,29;179,19;38,35;63,82;52,59;130,2;35,38;336,49;199,48;0;0;180,15;266,64;0;207,29;381,4;240,27;684,71;75,19;582,32;4,69;0;78,88;19,84;27,14;81,52;5 836,35;4 952,19;6 085,32;2 333,58;383,51;4 762,27;1 111,93;601,46;1 688,77;2 777,87;863,75;1 149,89;1 136,26;724,66;2 565,90;2 370,32;764,4;1 058,38;0;0;2 189,74;505,64;0;324,25;325,77;289,87;225,45;4 865,39;402,73;24 872,00;0;1 272,16;660,48;2 645,75;1 876,16;45,06;47,04;47,58;50,99;31 906,91;21 476,09;1 834,60;85,41
99000000000;03.03.2020;63,27;109,01;78,44;34;58,27;42,61;34,84;175,61;37,96;64,78;52,01;129,1;35,8;353,16;205,25;0;0;180,08;265,54;0;213,67;388,99;242,79;720,09;74,5;575,11;4,73;0;79,33;20,62;27,81;73,87;5 826,88;4 944,84;6 079,49;2 732,59;498,27;4 946,87;1 112,11;773,6;1 988,69;3 137,78;1 040,01;1 378,27;1 221,61;881,46;3 109,90;2 580,88;867,99;1 211,02;0;0;2 414,78;671,6;0;341,66;363,26;332,19;225,08;5 146,41;491,11;26 713,00;0;1 561,42;351,25;3 246,06;1 869,92;45,07;47,05;47,52;51;30 885,44;21 588,33;1 605,09;9,01
99000000000;04.03.2020;64,71;118,8;78,47;33,75;53,18;44,45;35,49;167,25;39;67,23;52,65;125,6;36,97;397,46;204,56;0;0;176,16;265,55;0;218,63;391,47;223,85;726,97;74,85;561,92;5,11;0;79,15;21,68;30,42;79,85;5 834,76;4 952,60;6 066,21;2 422,35;465,72;4 750,93;1 119,05;777,74;1 927,17;2 752,82;1 099,48;1 185,85;1 233,75;750,28;2 886,20;2 620,77;1 028,93;1 074,98;0;0;2 583,93;631,43;0;344,73;399,23;472,75;228,26;5 202,03;483,22;30 763,62;0;1 410,08;318,83;2 888,95;1 971,29;45,06;47,04;47,51;51;30 826,06;22 220,31;1 970,04;80,39
99000000000;05.03.2020;66,36;118,26;78,89;33,09;48,26;44,64;35,12;175,21;38,39;62,08;54,02;127,1;35,64;538,52;207,41;0;285,6;165,14;262,33;0;222,06;390,47;242,78;724,76;72,28;568,16;4,3;0;78,52;20,57;27,58;90,14;5 790,09;4 910,22;6 047,77;2 633,19;606,53;4 907,74;1 460,70;888,54;2 019,06;3 198,73;1 138,70;1 373,96;1 381,05;759,7;3 228,00;3 242,40;1 366,46;1 268,03;0;138,47;3 265,92;802,42;0;364,25;419,1;369,68;276,13;6 189,42;599,08;29 894,00;0;1 668,29;432,91;3 462,55;2 283,86;45,23;47,02;47,56;51;33 401,05;24 312,41;1 959,32;64,32
99000000000;06.03.2020;63,42;117,59;79,39;33,27;59,94;43,46;34,96;146,44;38,05;65,07;44,93;129,9;36,95;652,77;209,22;0;248,81;177,6;274,5;0;213,47;385,05;238,81;576,22;74,44;539,02;4,79;122,77;82,28;21,01;27,87;86,58;5 753,34;4 880,18;5 980,90;2 997,19;678,67;5 747,71;1 424,47;919,28;2 125,55;3 964,16;2 343,11;1 721,90;1 690,71;1 052,50;4 159,60;3 009,87;1 185,32;1 153,45;0;149,95;3 667,03;1 006,11;0;472,52;403,49;434,2;432,78;5 565,99;803,72;38 320,00;29,77;1 820,22;440,56;4 064,27;2 382,84;45,08;47,04;47,55;50,99;35 233,13;27 627,65;2 595,89;53,89
99000000000;07.03.2020;66,29;127,12;78,33;33,74;60,63;43,23;34,71;153;37,97;66,64;41,41;114,9;35,65;757,45;206,53;0;425,27;185,61;282,17;0;211,31;384,33;244,66;738,52;74,46;544,19;4,87;145,9;80,66;20,37;33,1;84,35;5 989,57;5 109,51;6 184,37;2 932,99;835,77;5 070,68;1 693,45;969,57;2 207,91;4 909,00;2 577,86;1 868,11;2 013,05;1 071,34;5 926,70;3 027,33;997,51;1 147,39;0;150,3;4 358,31;1 352,85;0;502,1;381,86;430,92;344,87;5 813,31;901,17;44 141,00;38,05;2 125,86;396,15;4 356,95;2 278,06;45,63;47,05;47,57;51;42 451,18;29 626,45;2 970,26;87,06
99000000000;08.03.2020;65,98;125,67;76,27;32,39;52,99;41,64;34,69;146,73;44,01;62,67;40,99;134,9;35,54;1 102,92;213,61;0;0;194,71;287,39;0;212,42;384,57;237,67;725,62;73,7;576,91;4,81;0;82,37;20,21;32,04;85,93;6 115,63;5 215,81;6 427,92;1 602,80;429,35;3 800,40;888,76;561,32;1 015,56;3 147,84;1 816,19;1 116,96;1 032,10;535,39;2 880,30;1 528,79;535,71;600,06;0;0;2 082,62;665,38;0;292,44;201,54;213,16;168,28;4 075,18;465,29;28 476,00;0;1 062,23;223,8;2 350,88;1 398,80;45,06;47,04;47,54;51;25 556,28;19 701,87;1 693,34;5,88
99000000000;09.03.2020;70,4;121,45;78,07;33,73;55,61;48,55;35,11;152,6;38,01;62,24;41,49;128,1;35,25;342,21;195,23;0;0;182,16;268,56;0;215,45;394,35;243,33;733,98;74,55;550,77;4,29;0;80,76;19,54;27,69;80,96;5 985,38;5 093,84;6 220,17;2 283,79;383,05;4 205,61;973,1;686,04;1 244,40;3 173,95;976,41;958,76;1 158,75;777,06;2 448,40;2 136,70;411,9;876,28;0;0;2 078,23;537,55;0;257,74;330,99;276,69;189,36;5 050,30;470,99;24 974,00;0;1 175,32;387,18;2 520,70;1 568,58;45,09;47,04;47,55;51;26 796,24;24 427,41;2 314,62;187,09
99000000000;10.03.2020;65,55;117,29;78,43;34,34;55,8;46,02;35,18;162,02;38,39;63,69;42,53;126,1;35,9;311,87;200,22;0;0;177,75;261,33;0;203,57;392,64;230,33;694,62;74,43;562,46;4,5;136,71;80,67;20,77;28,92;78,05;5 958,72;5 069,60;6 185,66;2 591,32;514,81;4 608,76;1 021,97;806,5;1 667,27;3 080,75;919,77;1 153,20;1 166,34;890,3;2 467,20;3 043,09;605,96;1 081,94;0;0;2 315,88;568,98;0;332,88;383,88;443,53;223,77;5 836,67;523,21;30 694,00;31,04;1 455,50;308,21;2 815,17;1 803,74;45,08;47,05;47,56;50,99;31 949,94;23 564,23;2 376,13;44,71
99000000000;11.03.2020;63,92;122,6;78,44;33,91;59,44;47,04;34,9;168,35;37,92;63,3;42,11;129,4;36,03;317,73;219,52;0;0;177,76;262,82;0;211,49;394,76;244,07;588,45;75,15;573,01;4,63;0;78,68;21,15;28,13;83,82;5 968,44;5 076,04;6 202,43;2 737,32;552,13;5 089,25;1 286,24;930,42;1 802,85;3 365,81;1 031,16;1 265,97;1 312,94;910,01;2 874,50;4 026,28;510,91;1 026,26;0;0;2 703,92;750,68;0;345,47;398,61;299,66;345,6;5 292,66;473,39;31 908,00;0;1 540,27;362,5;2 879,85;2 069,81;45,57;47,01;47,54;51;35 992,27;22 942,48;2 002,17;97,75
99000000000;12.03.2020;65,81;121,22;80,1;33,59;57,21;49,57;35,25;167,57;43,95;62,39;44,65;130,9;36,38;304,74;194,27;0;0;177,9;264,55;0;212,11;393,31;227,32;598,83;74,72;546,29;4,55;136,9;79,69;20,61;28,82;73,11;5 750,96;4 873,57;5 971,10;2 917,76;545,02;5 355,42;1 170,15;825,92;1 657,64;3 413,67;894,28;1 425,55;1 341,52;927,43;3 013,40;4 145,63;630;1 270,31;0;0;2 746,85;711,46;0;352,28;414,69;474,23;350,88;5 450,86;567,91;31 636,00;37,59;1 602,78;350,66;3 047,13;1 809,89;45,06;47,02;47,54;0;28 764,82;23 203,58;2 079,25;0
99000000000;13.03.2020;65,11;113,05;82,21;34,86;61,47;48,03;35;174,09;38,24;61,27;47,55;124,2;36,16;281,58;204,96;0;223,59;179,92;253,96;0;217,64;397,86;244,06;704,39;74,96;582,13;4,42;0;80,34;20,1;31,31;87,1;5 751,58;4 873,49;5 959,18;3 044,16;662,19;6 133,13;1 872,43;1 030,08;2 075,52;3 885,13;1 376,90;1 749,73;1 732,78;968,72;4 000,40;3 485,25;837,08;1 351,49;0;220,75;3 572,96;1 184,72;0;467,54;484,45;370,66;302,84;6 072,42;703,59;35 969,00;0;2 124,53;487,78;3 699,79;2 354,51;45,68;47,04;47,53;50,99;38 379,98;23 976,91;1 958,13;59,42
99000000000;14.03.2020;71,48;121,89;82,16;35,95;69,25;61,35;33,16;131,92;48,96;60,11;45,6;120,9;36,07;240,29;187,82;0;0;184,94;255,13;0;236,82;374,31;238,16;690,26;71,12;567,43;5,81;0;81,29;19,96;34,86;91,17;5 691,02;4 829,07;5 833,55;1 665,27;229,87;1 749,82;806,94;537,59;874,75;1 837,24;1 139,32;851,07;992,92;237,79;2 352,90;1 548,38;456,16;687,34;0;0;1 922,73;957,24;0;150,8;237,97;145,19;169,8;3 203,84;412,87;17 991,00;0;1 273,56;299,75;1 954,93;1 324,05;45,09;47,04;47,53;0;33 047,58;26 173,89;2 656,63;0
99000000000;15.03.2020;64,94;116,65;80,42;33,32;64,01;50,31;34,68;170,49;37,32;61,19;47,63;127,6;36,79;296;193,92;0;344,66;178,43;253,23;0;200,15;379,05;237,82;710,29;73,02;586,33;4,43;130,04;79,64;19,63;26,1;75,4;5 862,57;4 975,96;6 091,81;2 734,25;593,16;4 053,89;2 018,75;1 011,47;1 960,78;3 729,57;945,25;1 605,79;1 395,45;763,07;2 994,40;3 179,03;633,9;1 073,88;0;113,95;2 610,96;836,68;0;341,79;339,32;319,05;285,2;5 930,06;456,34;37 667,20;42,56;2 140,87;489,84;3 208,57;1 886,65;45,66;47,04;47,57;51;33 468,47;23 477,03;1 993,88;96,88
99000000000;16.03.2020;68,16;106,11;80,57;34,64;63,37;50,02;36,04;178,15;38,42;63,4;47,85;127,8;38,84;296,82;196,28;0;0;177,56;263,46;0;215,41;391,67;224,46;711,18;74,84;568,94;4,57;146,4;83,3;20,96;31,38;74,15;5 931,99;5 037,75;6 161,84;3 046,25;627,4;5 052,55;1 713,93;1 165,06;2 178,48;3 058,20;1 145,27;1 493,93;1 256,80;764,08;3 266,50;4 293,42;659,79;1 215,12;0;0;2 786,41;724,36;0;342,42;397,26;432,7;251,56;5 601,56;510,62;32 718,00;32,17;2 132,98;737,51;3 223,49;2 012,26;45,74;47,05;47,55;51;36 608,58;25 267,61;1 954,48;109,21
99000000000;17.03.2020;78,23;105,65;80,1;34,7;66,15;51,09;35,24;172,43;37,9;62,41;46,88;119,2;36,52;306,03;196,15;0;339,52;188,46;261,25;0;200,65;388,64;231,13;730,04;74,46;561,21;4,46;0;79,85;20,72;26,83;81,65;5 882,32;5 002,34;6 069,77;3 041,48;760,52;5 097,31;2 653,18;1 568,73;3 160,47;3 142,05;1 114,23;1 571,45;1 480,42;731,08;3 427,00;4 336,85;606,84;1 271,72;0;148,17;3 049,37;797,39;0;377,31;487,34;428,36;294,36;5 551,19;605,46;32 650,00;0;2 367,34;1 154,54;3 404,05;2 073,36;45,78;47,05;47,54;51;34 366,67;23 254,61;2 239,04;196,87
99000000000;18.03.2020;71,23;97,94;80,53;34,3;60,39;52,21;34,95;139,36;35,17;60,72;47,47;132,5;36,19;290,46;208,07;0;356,31;188,21;267,35;0;210,78;394,01;246,42;713,18;75,32;568,06;4,83;0;82,69;20,01;29,54;80,21;5 969,11;5 072,51;6 196,68;4 237,29;771,95;5 290,34;3 345,03;2 022,30;3 644,48;3 343,62;1 591,29;1 780,66;1 505,69;770,01;2 812,40;6 077,76;667,09;1 229,96;0;194,84;3 063,80;725,51;0;375,64;426,88;365,61;333,06;5 273,10;525,87;36 569,75;0;2 951,29;1 552,20;3 342,79;2 270,05;45,75;47,04;47,52;51;34 525,53;22 646,55;2 300,13;59,41
99000000000;19.03.2020;73,81;107,59;80,74;33,66;61,11;49,92;35,14;143,18;37,38;62,12;46,84;129,6;37,5;297,44;196,92;0;0;179,9;253,09;0;206,41;387,36;234,89;722,43;74,71;573,18;4,84;0;79,78;20,22;30,98;74,72;5 971,06;5 074,54;6 194,69;3 308,45;650,1;4 840,44;2 676,95;1 644,54;2 918,00;3 262,58;1 745,14;1 470,38;1 586,20;792,22;2 960,50;4 689,52;587,5;1 129,16;0;0;2 628,96;822,57;0;322,48;487,7;425,7;283,6;4 993,93;506,49;34 447,00;0;2 519,54;825,72;3 648,54;2 092,22;45,84;47,02;47,56;51;31 511,96;19 845,78;2 103,41;204,66
99000000000;20.03.2020;71,78;103,91;80,41;34,35;60;50,08;35,01;167,08;37,73;58,29;37,85;121,8;36,84;302,81;209,52;0;228,84;184,07;258,54;0;210,96;399,68;233,04;707,27;74,65;563,22;4,54;0;79,86;20,95;34;81,48;5 688,41;4 826,90;5 894,62;3 727,48;751,02;5 466,26;2 758,87;1 650,62;3 332,78;3 822,47;1 554,02;1 816,92;1 703,60;1 096,05;4 475,70;4 376,94;698,64;1 338,15;0;263,48;3 800,67;1 027,04;0;480,76;506,64;503,77;371,52;6 117,30;765,88;33 066,00;0;2 948,96;1 194,43;4 063,03;2 571,29;45,08;47,04;47,56;51;35 149,09;26 997,27;2 678,50;97,8
99000000000;21.03.2020;86,03;108,87;82,9;34,02;64,74;49,29;34,74;163,02;38,63;57,48;37,6;125,4;37,8;306,87;205,29;0;235,15;182,79;275,45;0;210,52;397,88;244,52;727,55;75,01;568,53;5,12;0;79,95;20,18;33,17;84,63;5 785,18;4 909,05;5 986,16;2 769,07;588,65;4 397,31;2 342,86;1 238,30;2 963,21;3 708,87;1 543,21;1 661,42;1 757,62;993,62;3 852,30;3 935,99;688,42;1 146,67;0;244,54;3 484,24;1 097,38;0;390,86;419,12;324,95;291,51;5 218,57;661,86;34 599,00;0;2 314,08;1 350,78;3 602,56;2 245,07;45,09;47,04;47,57;50,99;34 476,02;26 818,09;2 403,95;103,64
99000000000;22.03.2020;72,05;110,22;80,58;32,53;61,3;47,14;34,42;165,83;37,95;57,11;36,81;125,8;36,31;308,52;195,36;0;0;181,67;264,79;0;202,12;389,55;236,25;706,83;74,65;563,95;4,55;126,97;78,89;19,38;26,72;91,26;5 806,01;4 932,38;6 026,17;2 853,44;525,13;4 166,53;2 314,28;1 074,71;2 213,79;3 644,65;1 253,02;1 541,93;1 632,19;1 004,08;2 917,30;3 041,01;558,68;1 052,58;0;0;2 408,53;698,61;0;315,62;340,56;289,45;238,03;5 114,70;512,25;33 997,00;26,26;2 109,81;1 050,15;2 926,08;2 173,02;45,32;47,06;47,54;51;29 317,44;23 876,02;2 550,06;77,61
99000000000;23.03.2020;73,4;112,24;79,76;34,24;64,71;48,64;34,78;170,38;37,26;61,18;40,83;131,7;37,31;317,01;195,34;0;0;187,26;255,02;0;208,23;391,26;243,11;714,75;73,45;573,36;4,62;0;78,63;20,31;30,48;78,03;5 867,44;4 980,63;6 123,05;2 546,64;453,34;5 259,16;1 706,40;834,33;2 001,47;3 099,00;1 032,41;1 320,59;1 339,59;861,93;2 991,50;3 406,85;554,59;1 171,54;0;0;2 314,58;599,66;0;311,72;360,11;304,36;233,65;6 334,07;477,52;29 761,00;0;1 660,59;482,51;3 128,09;1 969,79;45,28;47,04;47,58;51;30 790,90;21 092,56;2 130,11;51,4
99000000000;24.03.2020;76,35;116,7;78,98;33,07;49,37;47,42;35,1;164,54;37,64;64,04;41,04;128,8;39,44;302,98;210,87;0;0;162,39;249,99;0;192,1;395,74;235,18;675,12;74,71;566,89;4,64;0;80,64;21,49;27,26;78,68;5 794,92;4 915,43;6 047,18;2 189,57;439,38;5 494,71;1 413,93;1 314,73;1 816,10;3 145,01;1 182,64;1 299,09;1 349,26;941,33;2 906,80;2 469,50;551,01;1 200,71;0;0;3 476,40;641,71;0;357,03;362,92;372,77;237,65;5 234,08;531,35;29 444,00;0;1 543,95;471,03;2 858,20;1 668,66;45,82;47,04;47,55;51;31 462,53;22 871,53;2 330,00;30,49
99000000000;25.03.2020;76,28;114,3;79,79;33,49;51,89;49,41;35,74;162,14;37,34;65,46;42,19;134,9;38,26;296,89;200,35;0;0;184,23;252,42;0;206,51;398,33;243,99;644,68;75,29;570;4,79;0;79,79;20,22;33,43;81,13;5 910,45;5 014,07;6 164,58;2 228,39;459,82;5 587,25;1 436,23;1 328,45;1 886,77;3 250,48;1 308,54;1 439,85;1 355,27;818,91;3 085,30;2 850,16;661,04;1 241,45;0;0;2 965,14;769,33;0;396,65;394,83;347,56;295,29;5 295,35;538,98;29 675,00;0;1 499,17;797,71;3 216,72;1 953,01;45,89;47,04;47,54;0;31 349,34;20 641,85;2 031,56;0
99000000000;26.03.2020;75,9;101,71;79,25;35,05;55,78;55,72;36,21;154,86;37,6;60,35;40,93;128,1;38,23;291,28;193,58;0;0;187;261,99;0;196,52;391,38;250,15;728,35;75,3;578,56;5,13;142,35;81,27;20,05;28,91;79,68;5 886,94;5 003,20;6 115,53;3 312,25;627,31;6 156,87;2 519,20;1 891,69;2 654,68;3 865,02;1 545,70;1 643,70;1 701,34;1 008,77;3 516,90;3 369,65;605,2;1 518,19;0;0;3 464,30;891,18;0;439,7;459,98;345,41;332,37;6 001,97;612,03;40 709,00;32,37;2 312,78;1 192,80;3 751,03;2 186,61;45,09;47,03;47,57;51;31 171,79;24 176,69;1 572,67;245,1
99000000000;27.03.2020;74,8;108,25;79,26;35,12;59,51;49,14;36,68;168,05;37,02;62,73;41,14;120,9;37,71;296,16;197,73;0;247,42;180,9;257,77;0;202,02;405,39;235,83;730,6;72,34;581,03;5,36;142,32;80,9;20,63;28,59;83,45;5 742,34;4 873,43;5 946,79;3 523,91;739,87;6 000,57;2 874,96;1 887,33;2 739,05;4 159,90;1 905,31;1 980,07;1 912,42;1 131,43;4 700,80;3 644,15;693,42;1 531,60;0;221,68;4 382,61;1 245,20;0;586,08;508,26;547,41;378,97;7 862,92;748,12;43 410,00;40;2 275,15;592,98;4 702,03;2 173,70;45,08;47,04;47,58;51;34 112,81;27 336,72;2 473,08;110
99000000000;28.03.2020;75,71;105,25;81,03;34,66;50,59;46,76;37,29;165,98;37,81;62,15;41,7;122,1;37,9;286;187,21;0;294,39;186,14;267,2;0;211,14;404,82;250,02;744,13;75,1;580,9;5,26;133,64;80,45;20,64;27,59;85,83;5 885,73;5 000,38;6 079,47;3 601,59;841,34;4 818,39;3 355,70;2 337,25;3 328,69;4 752,54;1 907,89;2 151,24;2 028,53;1 234,23;4 855,20;4 209,77;713,05;1 353,12;0;191,08;4 200,29;1 138,57;0;475,72;452,44;390,76;375,15;6 425,61;746,85;44 335,00;29,38;2 840,02;711,21;4 764,76;2 224,35;45,09;47,05;47,53;51;33 308,37;25 826,68;2 186,56;287,77
99000000000;29.03.2020;70,88;111,19;79,1;33,73;53,85;50,42;35,88;164,41;37,32;63,01;42,04;119;37,3;290,41;191,46;0;271,69;183,24;254,44;0;218,35;401,04;244,35;731,36;73,97;565,36;5,09;0;81,19;21,67;24,55;81,19;5 762,55;4 893,80;5 957,17;2 710,27;540,64;4 335,89;2 365,47;1 412,27;2 154,19;3 773,15;1 441,71;1 683,72;1 461,11;915,69;3 792,70;3 159,12;570,87;1 036,47;0;174,41;2 745,28;745,31;0;309,75;309,16;288,46;309,5;5 545,11;584,99;38 534,00;0;1 708,02;1 015,20;3 455,48;1 666,14;45,08;47,03;47,57;51;25 780,88;23 581,16;2 326,99;57,39
99000000000;30.03.2020;74,38;112,06;79,07;34,56;58,81;49,53;36,62;165,17;37,89;62,81;42,85;136,9;38,5;292,74;206;0;0;186,96;265,83;0;207,95;398,25;238,41;653,59;73,89;574,05;5,24;0;81,53;20,96;27,66;84,5;5 868,44;4 976,66;6 127,51;2 416,86;455,84;4 923,70;2 003,84;1 061,39;1 984,36;3 326,73;1 592,74;1 282,76;1 297,44;798,86;2 648,40;2 383,49;516,61;911,4;0;0;2 594,57;540,79;0;305,96;371,61;377,1;303,87;5 610,02;507,25;30 658,00;0;1 459,39;867,57;3 282,99;1 627,92;45,09;47,05;47,55;51;27 414,48;19 540,43;1 813,53;112,02
